origin,destination
"40.31557619999996, 21.836228400000067","40.29394610000012, 21.759970899999995"
"37.82322719999995, 23.78960609999992","37.8863046000003, 23.76749700000002"
"38.230747599999994, 23.787643699999972","38.31229869999987, 23.76598959999998"
"38.08951750000004, 23.75362859999995","38.16058029999983, 23.895569799999965"
"40.97892210000021, 24.058923999999987","41.01161060000004, 23.931510999999976"
"39.41718850000033, 20.75905790000008","39.45868229999998, 20.70797460000004"
"38.088652999999965, 21.35747950000001","38.02805209999998, 21.309833899999834"
"39.70467939999992, 20.68581110000003","39.72233919999997, 20.581450099999973"
"40.913340100000084, 21.808988800000016","40.88212399999993, 21.93528869999992"
"37.972488800000036, 23.617573600000007","38.01071380000007, 23.696810099999936"
"40.799179500000015, 22.092205000000018","40.73229669999986, 22.064912599999953"
"39.484142299999995, 20.288677900000007","39.563234400000184, 20.23728730000003"
"39.888296800000155, 20.5259894000001","39.94867589999988, 20.53165009999995"
"37.569641800000376, 22.828863400000017","37.52837860000002, 22.878694900000006"
"40.39863960000015, 21.946733099999975","40.45358259999986, 21.92326339999997"
"38.48535400000015, 23.490184100000054","38.47749590000022, 23.625801600000038"
