origin,destination
"63.895821299999966, 20.24183239999998","63.892101099999785, 20.28478690000009"
"60.711718399999846, 15.023530099999963","60.73340139999996, 14.906392900000077"
"65.80978920000013, 21.665493999999935","65.85338259999999, 21.63633959999996"
"59.35533780000026, 18.26595500000006","59.32001669999965, 18.3350632"
"57.367355799999885, 11.960723700000019","57.37507680000023, 12.025235999999966"
"55.75674979999984, 13.190809699999935","55.716950000000004, 13.1535241"
"66.33485089999981, 18.997169800000012","66.3440029, 19.146177899999998"
"66.16612140000007, 23.156815300000044","66.19551599999984, 23.028116899999993"
"66.3547178000003, 19.3423885","66.33065349999981, 19.50120989999997"
"66.33165490000003, 19.438994799999993","66.3535732000003, 19.346661100000002"
"55.66521760000003, 13.501816300000025","55.711955400000214, 13.437123499999958"
"58.31305639999975, 13.877807099999963","58.27203159999988, 13.871464699999965"
"59.24463550000002, 18.59657850000005","59.26012849999984, 18.51830899999998"
"61.51630130000054, 13.70274809999992","61.439865099999885, 13.786252099999981"
"58.609595500000125, 14.48293000000001","58.57115249999995, 14.557154500000033"
"58.879886700000014, 17.9387169","58.91778070000007, 17.973693200000035"
"66.24856990000005, 19.358977300000006","66.23534749999996, 19.480162199999953"
"66.4766873999998, 19.315632299999976","66.4469114999997, 19.423357999999897"
"62.40073859999999, 17.394482999999934","62.380688399999976, 17.266629900000027"
"56.85071580000027, 15.472429400000003","56.88934559999993, 15.51716509999999"
"58.6622909000002, 17.1333398","58.6616189999997, 17.049857100000057"
"66.30155030000003, 19.22789239999998","66.33587230000002, 19.113962100000016"
"65.82660429999996, 21.72202409999994","65.7916553, 21.657691500000034"
"58.411796400000334, 13.884972599999992","58.30994629999988, 13.915983999999964"
"58.3404545999998, 11.909936300000027","58.3798093999999, 11.948384600000042"
"66.33884499999982, 19.043083000000017","66.32389229999971, 19.18606769999987"
"55.38828600000003, 12.924986200000006","55.40406399999988, 12.995655899999916"
"66.1817694000001, 19.511946100000042","66.12675040000012, 19.61084520000002"
"57.73207199999978, 12.900367300000003","57.73150589999989, 12.973984499999958"
"59.360219200000316, 18.18748460000005","59.383430300000114, 18.11415380000001"
"65.69866329999994, 21.331495000000018","65.70463150000002, 21.474362899999967"
"66.18332410000014, 19.630576600000033","66.17765390000005, 19.513142800000068"
"55.90510259999995, 13.480734300000007","55.90699309999977, 13.58863089999996"
"61.494975700000005, 13.748939400000028","61.53691270000005, 13.834407099999943"
"66.32441240000003, 19.47942469999999","66.24753410000001, 19.540292699999977"
"58.030296500000006, 12.990173699999989","58.03165930000029, 12.878067599999998"
"57.79275560000088, 14.248169999999998","57.76062960000019, 14.31643949999995"
"56.650869200000166, 13.280058099999989","56.685209199999925, 13.317856699999997"
"59.28491030000002, 18.093568900000037","59.34643369999999, 18.067488899999994"
"60.559388199999994, 17.436218800000002","60.51306480000017, 17.468438699999997"
"66.21259780000015, 19.261571300000035","66.22916520000004, 19.452182399999977"
"59.262106299999935, 15.355148899999957","59.26925709999998, 15.242329200000059"
"59.73122360000007, 13.724366499999995","59.76901590000004, 13.763026699999985"
"61.45982689999989, 13.74422719999998","61.417733399999975, 13.7916043"
"66.48371589999965, 19.337470599999932","66.47968279999968, 19.216470899999887"
"56.647214500000004, 12.854014600000008","56.67792129999989, 12.846486999999955"
"58.2914288000001, 13.87546439999996","58.33607129999991, 13.879242900000083"
"65.73027900000002, 21.542036499999963","65.69685689999991, 21.426957000000016"
"57.0895878, 16.87085219999993","57.12983450000001, 16.90192299999994"
"66.36175250000002, 19.199210199999985","66.33596380000002, 19.07437210000002"
"61.54225769999996, 13.919239499999989","61.58723400000048, 13.795768099999934"
"67.71931600000015, 20.548751899999992","67.67430570000009, 20.56269310000007"
"61.56556990000051, 13.576897699999924","61.59460269999993, 13.71591419999997"
"66.22302300000015, 19.333926900000044","66.22916520000004, 19.452182399999977"
"66.3421356999998, 19.526056599999976","66.29803429999969, 19.52040679999987"
"55.40677550000052, 14.010149100000094","55.41979809999977, 13.832956800000005"
"59.28622830000018, 14.697100499999943","59.33790029999996, 14.74437829999992"
"57.540249200000545, 18.152450699999946","57.499084499999924, 18.119122199999996"
"61.52277570000006, 13.626094399999987","61.48145300000001, 13.710220200000037"
"66.21457809999997, 19.292116299999947","66.23264960000014, 19.40753779999997"
