origin,destination
"56.7004393999999, 22.590891900000074","56.76780519999991, 23.128951700000005"
"56.724904199999955, 22.86007289999999","56.68118310000001, 22.29964230000004"
"55.8592098, 26.5817807","56.05980690000009, 26.651450700000016"
"56.906667199999866, 24.416516099999978","56.70699219999999, 24.9542989"
"56.6827973000003, 22.35947999999995","56.71972450000012, 22.919669100000036"
"55.790304999999975, 26.454817700000024","56.06075760000012, 26.753489900000098"
"55.82206470000029, 26.44450249999994","56.0544467999998, 26.786037099999668"
"56.74684120000006, 22.685979299999996","56.74139479999999, 23.24988249999995"
"56.75790419999995, 22.62443249999992","56.679518199999904, 23.127989500000048"
"56.56974980000006, 23.306943199999985","56.73829769999998, 22.802424800000015"
"57.23666810000003, 24.395311499999984","56.90834989999991, 24.126578699999982"
"57.50410810000004, 27.221906200000088","57.47355800000022, 26.906697999999977"
"56.64964129999997, 25.060553900000016","56.83816729999999, 24.493842000000026"
"55.77371759999998, 26.426755500000024","55.92268250000003, 26.643229899999955"
"55.68602529999991, 26.589651199999988","55.919738999999915, 26.568216600000003"
"56.76041609999994, 22.61763639999992","56.71295359999996, 23.194417599999998"
"56.91533639999996, 22.05516909999995","56.76235249999997, 22.589600099999988"
"56.74607869999991, 23.06838639999981","56.74095680000023, 22.567760599999986"
"55.912608199999866, 27.394808599999962","56.03760680000005, 27.099106699999975"
"56.70031120000004, 22.394105499999995","56.753851600000225, 22.895711300000038"
"56.42278795000007, 23.33333355000004","56.65471090000029, 23.783904700000146"
"56.75534230000006, 24.739659400000104","56.953251299999934, 24.22396790000001"
"56.771966899999725, 22.54020809999997","56.92907599999968, 22.21420739999993"
"56.93263240000037, 24.06912579999991","56.765584599999954, 24.663001699999995"
"56.66057329999993, 22.510762799999828","56.73964340000009, 22.977656700000058"
"56.85351419999977, 24.27474410000006","56.62553280000028, 24.959427200000047"
"55.83294689999996, 26.921205200000035","55.916995199999796, 26.63089960000006"
"56.712436799999956, 22.97541180000006","56.69901920000003, 22.402180099999995"
"55.7371739000004, 26.540209699999888","55.94701460000016, 26.709390400000135"
"56.73060479999993, 22.97818019999996","56.67355589999998, 22.49507440000007"
"56.672022500000026, 25.00931749999996","56.8446729999999, 24.42664260000001"
"56.7296880000001, 22.860301499999952","56.57784490000003, 22.419581300000175"
"56.83339510000016, 22.250951399999884","56.793210999999744, 22.684409099999975"
"57.03458220000002, 24.001165099999966","56.71385950000001, 24.24794479999988"
"55.94462690000018, 26.90972429999999","55.85994, 26.5660219"
"56.885876599999925, 24.210208299999948","56.707715899999975, 24.76908810000002"
"56.90359500000006, 22.181513800000026","56.76061609999998, 22.617219300000023"
"55.853629600000254, 27.00739810000007","56.02962670000002, 27.054699099999972"
"56.96035609999997, 24.300953699999898","56.92896860000001, 23.617801400000012"
"56.87152059999995, 24.15726519999993","57.104637600000004, 24.549237099999992"
"55.83118320000014, 26.61862440000002","56.05572205000013, 26.738151350000095"
"56.73097040000057, 23.24852909999996","56.740315100000124, 22.714457499999988"
"56.721994799999976, 22.91067860000002","56.722720299999935, 22.427163299999975"
"55.80659370000028, 26.288334500000143","55.87545280000009, 26.625090000000014"
"56.65472049999994, 23.666766300000102","56.40563720000027, 23.338397999999987"
"56.717219800000144, 24.93652530000006","56.85693860000003, 24.326119100000092"
"57.24076760000001, 24.426972700000086","56.93028379999997, 24.127307700000028"
"56.74320290000025, 22.863069199999988","56.69982449999992, 22.367927299999998"
"56.69948760000003, 25.029833499999945","56.85857980000009, 24.46231110000004"
"56.913449399999955, 24.16956900000001","56.75340089999973, 24.763599799999998"
