origin,destination
"49.5281837000001, 20.358712099999902","49.49793670000123, 20.232922200000004"
"50.20087420000007, 19.846662600000034","50.13396040000009, 19.96484679999998"
"49.534802299999534, 19.581895499999852","49.48108950000009, 19.699920000000017"
"51.92873249999995, 21.675581100000045","51.92253049999999, 21.535759500000005"
"52.36944710000075, 22.071758299999946","52.419734000000005, 21.952264399999986"
"51.209310599999945, 16.211530600000074","51.24520930000089, 16.116284899999997"
"49.909320599999745, 18.686813699999945","49.94752260000017, 18.847097300000048"
"49.81888170000078, 19.39531940000005","49.886174299999766, 19.244419799999925"
"50.55049830000042, 22.656290700000103","50.47680850000014, 22.546473799999994"
"50.018091399999996, 18.47699970000003","49.9909367999998, 18.598284700000118"
"49.92592510000018, 19.161817800000026","49.85247380000017, 19.087650100000065"
"49.84543800000034, 19.242907899999985","49.81922449999993, 19.36469060000002"
"51.03261460000008, 16.970228800000097","51.09132610000005, 17.038472400000003"
"49.998140199999746, 20.984329199999994","49.92064080000011, 20.941782099999884"
"53.1162839000004, 18.11311570000006","53.17562210000027, 18.15328359999987"
"51.229762300000026, 22.745916299999976","51.241201600000025, 22.621418"
"50.65441950000001, 21.781110100000017","50.66671150000036, 21.62362380000001"
"49.71279000000004, 20.663330000000027","49.60922409999997, 20.71139070000007"
"52.90621559999994, 22.205613700000015","53.00442099999997, 22.258865300000032"
"51.08933619999999, 17.071102399999937","51.02763829999999, 17.16207919999998"
"51.7983822000001, 21.942013600000088","51.8601837000011, 21.825520499999918"
"54.34886849999995, 18.611000499999967","54.26572010000003, 18.671846300000006"
"51.07456820000025, 21.754351400000072","51.00694360000001, 21.614345199999942"
"53.06746840000027, 21.633409999999905","53.07035909999996, 21.498950300000033"
"53.95799770000003, 19.354871700000018","53.85523260000002, 19.342166299999977"
"51.73680979999999, 19.7158416","51.63983479999993, 19.70004610000002"
"49.61770200000003, 18.93628800000004","49.558400799999966, 18.87017990000001"
"50.98115660000007, 21.096783200000075","50.94867169999994, 20.931726399999878"
"52.2572388000004, 21.000130799999965","52.270040600000165, 21.132352699999917"
"51.06803379999989, 17.098798199999983","51.0731133000002, 16.9726598000001"
"53.37776529999985, 20.433079100000132","53.308658500000206, 20.530924400000067"
