origin,destination
"49.668797000000275, 7.403893600000031","49.61541250000013, 7.5570862999999795"
"53.727782700000034, 9.93920619999999","53.626471899999885, 10.13552550000001"
"53.53641119999995, 9.667669600000021","53.50985999999994, 9.981928100000015"
"54.152933900000015, 11.729306300000015","54.17525299999998, 12.008591099999986"
"53.57101870000031, 10.1138521000001","53.71264800000002, 10.081411900000065"
"53.59113089999998, 9.816452599999993","53.54591859999999, 10.03261529999999"
"51.964209700000126, 8.850953900000015","51.80588840000035, 8.722254199999943"
"52.82441527500019, 9.912444725000052","52.71958450000009, 9.625450299999992"
"53.65760270000039, 10.059539099999927","53.47138959999994, 9.994348899999983"
"52.58398729999994, 13.48464969999999","52.43588449999997, 13.567741100000037"
"52.56754060000001, 13.140389499999934","52.45816560000035, 13.384453699999991"
"52.557909700000074, 13.186520299999977","52.52133069999997, 13.427280799999942"
"50.98850160000011, 14.611872700000022","51.12541899999985, 14.171752599999923"
"51.06620519999994, 13.844004000000002","51.019367200000104, 13.641729399999981"
"50.58519479999997, 7.195470000000018","50.70847030000006, 7.094593400000057"
"49.65319260000027, 7.314162700000038","49.63147330000026, 7.476698400000032"
"49.671159899999964, 7.413288400000003","49.62154870000019, 7.299655999999969"
"53.66598669999963, 10.076244099999998","53.44910240000005, 10.101970400000017"
"53.66448780000029, 10.295995999999972","53.66611609999999, 10.060623599999992"
"50.75813670000025, 12.990240300000096","50.614928500000005, 12.745726200000034"
"52.42948460000018, 13.41072020000002","52.57281270000022, 13.186925100000023"
"50.86066489999992, 14.797719300000042","51.05888740000052, 14.39068999999998"
"53.53707950000009, 10.016092299999933","53.57435440000004, 9.735238100000009"
"49.66958080000021, 7.386103400000026","49.573897200000054, 7.29689010000001"
"52.447351200003304, 13.274279900000044","52.5700044999995, 13.110324100000065"
"50.89914810000021, 14.789598099999978","51.067884099999866, 14.431551799999998"
"52.443064200000016, 13.180778000000004","52.58791930000002, 13.085080600000047"
"50.95524939999982, 14.711534399999973","51.0574931000001, 14.34090470000006"
"51.99374170000005, 8.7447608","51.7858344999999, 8.791246399999997"
"50.91666300000014, 14.716746400000007","51.09619540000076, 14.302046399999975"
"52.42396139999982, 13.333175000000082","52.553539300000104, 13.510378599999983"
"53.714914500000035, 10.224313500000008","53.68054919999989, 9.923596999999994"
"52.605362300000124, 13.08358659999994","52.416562700000014, 13.302268300000005"
"52.409225199999916, 13.26880349999999","52.457610400000256, 13.5398858"
"53.5717544000001, 10.256800049999995","53.675069300000295, 10.092770599999946"
"53.64741870000024, 10.136551100000005","53.54839450000055, 9.953798700000043"
"51.40433389999996, 7.7595216","51.24373130000103, 7.754397199999975"
"51.09964429999999, 14.241927700000035","50.99014690000008, 14.65362159999995"
"52.57074729999984, 13.079263899999974","52.47432330000003, 13.279802200000006"
"51.081506100000155, 14.47956090000001","50.85287949999987, 14.806384200000009"
"51.31347279999997, 7.740568799999947","51.487151499999854, 7.8235809000000245"
"52.50958840000027, 13.178079700000012","52.515282100000135, 13.519200900000031"
"52.40151680000004, 13.62467359999996","52.56439739999995, 13.496368800000042"
"49.567024599999954, 7.456921900000029","49.6607366000001, 7.344870899999972"
"48.68516200000061, 11.33606679999999","48.59716490000007, 11.028694699999967"
"53.69112070000005, 10.111804399999963","53.567942899999984, 10.239458899999978"
"53.58596969999996, 9.94306910000001","53.66835629999996, 10.172304700000003"
"49.559709600000204, 7.296749800000044","49.653725800000245, 7.3158446000000374"
"52.51254060000013, 13.410627199999988","52.39805850000019, 13.73023790000002"
"53.70286330000002, 10.050265900000007","53.5261329000001, 10.061812200000029"
"53.620095250000055, 9.973969750000009","53.70825800000045, 10.223539099999929"
"52.42305310000011, 13.348473299999966","52.58367599999994, 13.176179800000092"
"53.52476420000005, 9.844360800000008","53.56848470000008, 9.62395860000002"
"52.423696000000625, 13.68613240000001","52.53196119999994, 13.413431599999916"
"52.49622149999984, 13.376876400000032","52.56214999999945, 13.631891200000018"
"51.930420899999945, 8.725613799999993","51.83163539999974, 8.87018530000002"
"50.94407630000005, 14.737188400000006","51.097928099999976, 14.407277299999953"
"52.09883280000009, 8.78168860000001","51.882608900000285, 8.868137200000067"
"49.63381709999991, 7.500604999999995","49.66278520000004, 7.3145477000000145"
"52.442644700000194, 13.121198099999994","52.6178616, 13.189206299999995"
"53.428201700000116, 7.456835999999982","53.582431300000025, 7.290477899999953"
"52.44993899999998, 13.368413800000027","52.58130449999975, 13.080511500000052"
"52.5364736999999, 13.182017599999998","52.54741999999983, 13.462376799999957"
"53.53920530000022, 9.684639300000013","53.47278910000053, 9.978621100000002"
"52.747530500000146, 9.695501500000002","52.812343299999974, 10.087011699999998"
"51.08613419999997, 14.235804399999994","50.91197750000001, 14.74753099999999"
