origin,destination
"36.293580000000325, 138.82183600000062","36.341702800000874, 138.92260719999925"
"33.456834999999906, 134.2401821000002","33.405614999998065, 134.1710320000001"
"44.175635999999834, 141.70954600000027","44.12353599999804, 141.77677999999966"
"35.426244700000105, 138.88602079999976","35.35661399999981, 138.82586899999944"
"39.77145000000013, 141.24873099999985","39.72813769999994, 141.1163631999993"
"40.80033699999907, 141.25997000000004","40.8069830000002, 141.35970679999988"
"34.18934939999999, 132.17756060000002","34.15110000000024, 132.24174500000052"
"42.30766290000017, 142.4358216999993","42.349157999999036, 142.39676399999973"
"44.28636799999977, 142.2934180000005","44.21019999999853, 142.30306199999896"
"36.13352750000012, 138.12006490000027","36.20216499999959, 138.17806900000005"
"36.57722650000002, 140.63238330000064","36.5692369999993, 140.53661500000024"
"34.81833810000007, 135.42032240000043","34.86226919999988, 135.33316109999944"
"34.83935980000003, 134.09128000000027","34.79852330000001, 134.15668690000007"
"35.80751590000124, 139.17462799999933","35.72829810000012, 139.2538852000006"
"43.12308099999955, 141.93168699999956","43.08574799999894, 141.9731010000003"
"42.21915200000102, 142.64362699999964","42.288153000000094, 142.4609748000005"
"31.73657800000031, 130.28308000000052","31.751784200000007, 130.37501479999978"
"34.35546179999991, 132.43390350000007","34.38623979999991, 132.50538990000018"
"34.94129720000008, 137.5740891000006","34.87849810000029, 137.65577600000105"
"26.698951800000092, 128.11511159999893","26.660193100000566, 128.02967279999953"
"35.206331999999755, 135.24850899999979","35.269878999998916, 135.13828299999847"
"35.387393699999976, 138.86077740000133","35.45752050000017, 138.93777049999875"
"43.17275369999998, 143.09767999999985","43.229604999999985, 143.086295"
"35.684831600000095, 139.50441809999964","35.71135260000003, 139.41445720000002"
"36.46776700000015, 138.7783029999996","36.38649489999979, 138.83495799999963"
"35.40614700000007, 140.3935269999999","35.27388009999964, 140.4003142999998"
"35.65695339999975, 139.77996359999898","35.707719700000006, 139.64750839999934"
"35.099910900000054, 140.08882009999996","35.12859429999995, 140.18629619999956"
"35.671150700000545, 139.45595039999853","35.58278979999928, 139.39551989999973"
"35.84697859999999, 137.69119320000098","35.889584999998625, 137.8005340000008"
"33.87540099999991, 134.4945480000002","33.90985599999949, 134.56459000000086"
"33.24809339999991, 130.2153737000001","33.21351019999988, 130.12411790000195"
"33.78223299999911, 134.55583599999983","33.86744140000104, 134.65317430000007"
"42.818217000000004, 140.71881300000044","42.88725179999867, 140.78632569999974"
"34.07951310000042, 134.2381780999986","34.111427499999465, 134.33108350000035"
"42.82555599999999, 140.74795699999973","42.87179249999944, 140.75368080000078"
"26.626514000000153, 128.17738099999934","26.627573400000145, 128.0735701999999"
"26.75649100000001, 128.2880480000001","26.701385600000055, 128.24239980000016"
"31.35595660000036, 130.44749619999914","31.41111400000007, 130.47378099999975"
"36.354082800000064, 137.93960319999985","36.25929519999997, 137.97291889999968"
"35.041256300000214, 135.7410574000002","35.1116482000001, 135.8168215000003"
"41.75267920000034, 140.87559800000002","41.714518800000725, 140.9978070000004"
"44.291363999998985, 142.32699000000062","44.26552299999963, 142.29122600000062"
"33.41564209999982, 134.21882450000092","33.50964299999859, 134.23860900000105"
"35.82182460000026, 139.26995839999847","35.84614069999989, 139.38834439999997"
"33.292336999999876, 134.18596680000059","33.37572299999993, 134.210156"
"35.36841590000009, 139.48001890000006","35.416897500000445, 139.37264440000064"
"34.89694380000022, 135.3593201999997","35.00185699999927, 135.38653800000057"
"42.58590099999905, 143.40681699999976","42.62749199999816, 143.37100800000007"
"34.003958999999114, 133.86728800000034","34.05997110000034, 133.82470899999947"
"36.63034330000004, 140.66542899999968","36.55872759999983, 140.64541179999955"
"33.007944999999495, 130.83597800000013","33.04440399999919, 130.90360299999998"
"32.85577100000003, 130.21193300000016","32.917632999999995, 130.18727099999973"
"33.11902440000007, 130.09904890000126","33.157600999999154, 129.98851199999928"
"33.24677589999998, 130.28275629999996","33.28276959999989, 130.3739613000005"
"36.257165299999635, 138.02007230000024","36.307675999999944, 138.11772400000018"
"35.40314509999986, 139.6911953000001","35.39394470000101, 139.6001141000006"
"43.68197399999974, 141.38087900000036","43.641481, 141.39781299999996"
"40.486265000000074, 140.27294899999956","40.42659999999996, 140.32330999999988"
"42.96976799999994, 143.72794100000013","42.93304699999991, 143.76227400000028"
"34.89264499999922, 137.52047400000075","34.993705999999925, 137.6252148000006"
"35.5207798000014, 139.45608559999923","35.59235810000035, 139.49034509999876"
"33.41864499999968, 134.20581099999976","33.5087009999986, 134.26215300000098"
"34.41678700000013, 132.08131400000022","34.496989000000056, 132.17072800000028"
"36.38567790000042, 138.24823159999963","36.42799199999982, 138.13543400000026"
"43.13400000000007, 142.42891819999926","43.17612689999829, 142.52141899999933"
"35.42295999999827, 135.08530400000083","35.467762699999426, 134.95072720000033"
"31.579102099999954, 130.5645516000001","31.505334599999955, 130.5186587999998"
"33.179493999999465, 129.92103099999957","33.23390899999993, 129.9675689999999"
"34.67018700000014, 133.73518830000185","34.537274600000025, 133.74782269999997"
"43.71659999999857, 142.70811500000042","43.68509599999863, 142.66948600000097"
"42.22401899999852, 143.05004100000022","42.183081999999416, 143.0303859999999"
"33.6757159999997, 134.38825300000028","33.590058999999144, 134.35841000000013"
"31.71249699999995, 130.5256083000003","31.675744399999967, 130.45812939999996"
"42.89633999999809, 141.36087399999946","42.84743249999983, 141.30803340000048"
"34.84035870000057, 137.65217259999957","34.74104660000005, 137.7327363999993"
"35.17272410000002, 139.14286760000044","35.25143860000001, 139.13841519999997"
"35.689386300000145, 139.64417290000043","35.763138300000186, 139.65585689999938"
"31.376031000000125, 130.3827569999998","31.43185000000059, 130.45174899999972"
"35.1101593000001, 139.04880090000043","35.18864930000031, 139.01461899999896"
"35.18747199999982, 137.60103870000066","35.104031300000166, 137.66074580000017"
"33.69162860000003, 134.4339377999998","33.71271899999981, 134.5207509999998"
"35.608468900000105, 139.7019794000002","35.727262100000225, 139.83848970000003"
"35.42689599999974, 135.0202330000003","35.50028299999975, 134.95446500000008"
"32.92715140000019, 131.01046310000052","32.94458709999938, 131.10312640000106"
"43.76522959999996, 142.35194929999932","43.770569900000055, 142.45747100000008"
"35.63608259999998, 139.4263915999999","35.72851119999973, 139.44077910000055"
"35.54811370000002, 139.14907470000003","35.61778430000004, 139.21454390000054"
"39.694063799999924, 140.0976402000004","39.77493870000004, 140.03910039999934"
"33.04948099999918, 129.73839699999965","33.04152099999964, 129.65054599999976"
"34.947173099999844, 139.96436700000098","34.902064799999934, 139.88825290000003"
"35.55508340000005, 139.48390760000012","35.564672500000015, 139.5792711000009"
"33.62120299999879, 134.38174700000016","33.51711899999849, 134.2847130000012"
"42.410248999999816, 143.31404899999941","42.40829499999993, 143.209532"
"34.307999200000026, 132.12107409999984","34.378457000000125, 132.16311199999964"
"35.391637999999965, 134.667301","35.39948699999987, 134.8080100000001"
"43.00398299999909, 144.54258500000023","42.97264899999975, 144.5023300000001"
"35.44205499999984, 134.88266199999973","35.48577099999992, 134.99990200000008"
"35.61794460000002, 139.42433839999975","35.62615939999971, 139.51657749999976"
"43.123009500001174, 141.3304297999999","43.0987637999999, 141.3767524000001"
"35.71204369999998, 139.78776169999998","35.605925100000015, 139.72530320000013"
"33.07168709999952, 129.80786850000004","33.103207999999235, 129.87431900000038"
"35.656906800000044, 139.59269389999994","35.666095000000546, 139.50120449999875"
"31.54255629999995, 130.5205344000001","31.487112000000007, 130.49579900000026"
"35.83814299999993, 139.29282610000024","35.86365840000005, 139.18331670000063"
"35.403449999999765, 135.01207500000027","35.436391999998, 135.10593600000118"
"35.1929254999997, 135.31869659999919","35.20667599999977, 135.22793899999985"
"35.74886920000039, 139.60687630000066","35.67091410000005, 139.64202880000104"
"35.833720999999834, 138.76561699999982","35.90633870000019, 138.81749240000119"
"35.69170390000023, 139.43509609999956","35.73703140000019, 139.34642090000023"
"35.35238929999964, 139.6404702000003","35.504184800000004, 139.6168865999999"
"34.60046749999987, 135.58326620000014","34.66527960000006, 135.45198429999985"
"35.4220833000001, 134.18334599999955","35.491092800000104, 134.25934830000006"
"36.91283500000032, 140.14560199999966","36.86573579999991, 140.0414280000007"
"33.2273556999998, 130.25976339999977","33.134959999999765, 130.14443609999964"
"26.663150300000048, 128.15742699999961","26.643742599999893, 128.24010429999976"
"36.88754579999986, 140.02049660000114","36.792926999999885, 140.03034899999918"
"33.53306789999993, 133.67015270000033","33.594798999998936, 133.77167500000039"
"34.2756845999999, 134.07038409999993","34.36411230000001, 134.09755610000053"
"44.45594599999982, 142.94960899999995","44.472290999998386, 143.00818100000018"
"26.644393499999897, 127.88303249999969","26.681247000000077, 127.94678799999983"
"26.56802400000036, 128.11371900000105","26.548239900000137, 128.03001970000065"
"36.41304480000131, 139.70816550000168","36.52215629999957, 139.75049759999987"
"40.52352640000005, 141.5275699999999","40.61709899999993, 141.45713099999975"
"42.651945999999676, 143.35042900000036","42.62161299999808, 143.42446800000093"
"33.26324000000015, 130.39645800000034","33.32228759999996, 130.2846014"
"36.65660400000045, 139.1580069999994","36.60411600000061, 139.26833300000024"
"33.42204300000005, 131.66299999999998","33.36491299999969, 131.51781699999987"
"31.527449000000164, 130.4763849999996","31.618939800000238, 130.47824089999898"
"31.895777500000083, 130.68518390000017","32.01026299999819, 130.66856499999943"
"36.21489240000011, 136.16555270000032","36.28206499999901, 136.26741000000035"
"36.37320800000002, 139.91471000000013","36.32995029999997, 139.79021250000028"
"35.11083000000016, 137.57030899999984","34.9993070000002, 137.5565348000014"
"36.35197089999995, 138.1965200000001","36.4189388999993, 138.29956509999982"
"36.332944399998674, 139.01576870000108","36.33106989999971, 139.22658200000052"
"35.53929400000003, 136.6692410000003","35.42417170000005, 136.7050978000003"
"32.689243999999896, 129.81894949999875","32.76294709999993, 129.9133260999999"
"35.457143800000004, 138.75297829999997","35.37147369999984, 138.8515613000005"
"32.95630790000001, 131.34866299999987","33.02972800000017, 131.41816000000026"
"34.74470970000004, 135.39034270000033","34.6934904000001, 135.2862129999994"
"43.80190229999998, 142.35968099999985","43.817569900000294, 142.25483159999965"
"35.62675459999998, 139.70489440000023","35.56910140000005, 139.53360249999966"
"34.78750139999987, 133.58386400000015","34.72778010000003, 133.66978150000025"
"36.74765550000036, 139.5138279000002","36.734487699999846, 139.68957079999956"
"35.3379466, 139.4058571000004","35.43510879999987, 139.37121899999957"
"34.71734390000014, 135.22781169999922","34.66702589999997, 135.42864559999998"
"41.033138999999935, 140.5465229999999","41.04920050000023, 140.64662609999974"
"43.11717290000023, 141.22503169999987","43.11011210000024, 141.43350749999968"
"40.75651730000008, 140.09031499999975","40.67193699999994, 140.09246099999987"
"34.80318269999996, 133.72093429999939","34.895307799999955, 133.75207970000028"
"35.10475239999999, 136.9458818999997","35.062507800000134, 136.75591699999944"
"31.56195390000032, 130.54250729999956","31.657805900000422, 130.43491600000073"
"36.22771319999997, 139.14184310000002","36.27139530000004, 139.2640672"
"35.62820489999992, 139.91580109999987","35.758620099999874, 139.70195420000044"
"34.48508079999769, 133.22126909999963","34.409145999999765, 133.28295200000002"
"31.976688000000408, 130.57831399999984","31.905119200000158, 130.4870526999998"
"33.27219840000019, 134.17573699999994","33.382762399999876, 134.21246239999994"
"35.649165099999905, 140.03463759999963","35.67249530000002, 139.80490200000045"
"34.27059749999939, 134.1618557000006","34.36934599999997, 134.15997210000026"
"31.62017600000071, 130.411757999999","31.620452100000165, 130.5847125999997"
"42.66587020000001, 141.9789062","42.6928059999993, 142.06270400000022"
"33.12248899999982, 129.85220099999998","33.18227080000024, 129.71905249999995"
"36.324017000000495, 139.1080559000001","36.40779289999972, 139.21432620000024"
"35.15134500000005, 140.14733319999954","35.1386640000002, 140.25680629999962"
"43.384583999999954, 141.81240260000033","43.41957899999996, 141.727931"
"35.057908100000056, 137.05634399999974","35.156433299999726, 136.9989860000006"
"35.35256520000016, 139.45487370000038","35.416836299999886, 139.55726749999988"
"35.44202470000016, 139.30511669999984","35.32162810000106, 139.3808837000001"
"35.15282799999991, 137.04415099999986","35.12682219999978, 136.90266779999925"
"36.17420230000032, 139.29726260000007","36.27316970000001, 139.24170589999974"
"35.68385550000045, 139.8570233","35.811589900000186, 139.7335834000005"
"35.12121990000006, 138.93482739999902","34.9916145000001, 138.91676139999956"
"33.2882254000001, 130.1263564999996","33.229877300000005, 130.23690089999982"
"26.739633000000076, 128.28191500000017","26.813115399999976, 128.24025159999965"
"34.713618300000945, 135.56890509999945","34.66706429999999, 135.3881558999999"
"34.173192500001406, 132.64485879999975","34.24666799999991, 132.7252250000002"
"31.221913000000598, 130.5306540000004","31.22053900000054, 130.6208610000004"
"35.71204369999998, 139.78776169999998","35.62603650000048, 139.89138319999986"
"36.36442360000008, 139.82019749999932","36.25898899999986, 139.75600279999964"
"34.80498960000025, 132.85099209999964","34.856135200000026, 132.94895979999941"
"44.345651999998466, 142.65842600000045","44.318031399999406, 142.7309559"
"35.68893459999998, 139.8306809000001","35.66515850000029, 140.06073609999922"
"33.713780199999974, 130.4769622999998","33.78838060000008, 130.49768689999993"
"33.543088699999714, 130.53952960000032","33.526144199999926, 130.38159730000098"
"36.113157199999975, 137.93057950000136","36.20034279999981, 138.01152119999972"
"34.899161699999766, 135.9114423000007","34.92609009999999, 135.77570909999983"
"35.31809800000037, 139.41835899999995","35.41422550000001, 139.39328579999994"
"33.27260829999995, 129.9438414999999","33.17788799999952, 129.94360699999976"
"35.39792360000076, 139.36852909999996","35.48586150000026, 139.42781669999866"
"35.779045400000015, 139.86861919999978","35.662104300000095, 139.92102620000057"
"36.57551059999986, 140.30260259999955","36.58880849999897, 140.1867235"
"43.74276269999978, 144.33319580000006","43.70754399999957, 144.2668199999998"
"34.35785170000011, 132.4124347999996","34.29441070000023, 132.506034699999"
"35.8415138999998, 139.80756189999963","35.696386300000626, 139.9480591999999"
"36.54701889999998, 139.87195429999997","36.48176799999992, 139.76587200000006"
"43.1051072000002, 141.3262662999997","43.14518060000017, 141.44035390000016"
"36.91720770000031, 140.0964409999998","36.834489999999874, 139.99024700000047"
"42.99910499999948, 142.86862600000075","43.00018499999944, 142.79244800000083"
"35.650172900000236, 139.6622037999999","35.73286020000003, 139.76788559999997"
"34.43177459999972, 132.29940019999907","34.381092000000066, 132.20832899999957"
"35.11178750000027, 136.85477550000073","35.026504999999304, 136.98348920000015"
"34.822538699999996, 136.17808649999947","34.69574699999886, 136.1188889999998"
"37.43142199999999, 139.82839809999973","37.522593199999804, 139.86543879999996"
"26.58727880000016, 127.98825310000068","26.60717099999996, 127.90476000000018"
"34.66932550000047, 137.90695970000024","34.75171550000001, 137.82466729999976"
"38.33026899999991, 140.38838100000046","38.247362999998316, 140.447046999999"
"36.354082800000064, 137.93960319999985","36.46553089999999, 137.95360820000013"
"37.39781779999995, 139.79604880000005","37.33035760000034, 139.68499569999997"
"34.20578050000016, 133.99681700000005","34.217322499999824, 134.11036890000096"
"36.55587010000003, 139.61163419999937","36.486347199999855, 139.72226339999943"
