origin,destination
"-26.9149669, 32.2358957","-27.128226900000012, 32.18201270000005"
"-25.846487300000046, 25.44672179999999","-25.997575200000004, 25.601086900000038"
"-23.072337700000013, 30.657339700000097","-23.05803060000001, 30.441157199999985"
"-24.4425212000001, 31.891502699999986","-24.3891696, 31.634633600000107"
"-25.876237200000055, 31.89384429999993","-25.69378620000012, 31.730546099999955"
"-22.820853400000015, 30.616214200000012","-22.859840500000047, 30.403609000000053"
"-22.73357390000004, 30.444880099999946","-22.64361809999998, 30.613663500000015"
"-25.298309399999894, 28.18249849999999","-25.12921032500003, 27.98738090000004"
"-28.017700000000126, 22.941818200000128","-28.07176880000016, 23.237530200000037"
"-23.89169139999999, 31.655715900000004","-23.871419899999996, 31.43360140000001"
"-23.704368299999995, 31.31097750000003","-23.927105900000118, 31.388372400000026"
"-25.836195200000052, 25.731297400000045","-25.833235500000107, 25.441353300000067"
"-25.154136899999862, 31.161400099999955","-24.894502099999915, 31.078114799999963"
"-29.737248300000065, 30.95830859999996","-29.8822322000001, 30.793253500000063"
"-25.838551200000015, 31.840170600000054","-25.60834590000009, 31.843756699999926"
"-27.631586399999982, 32.3450728","-27.463943499999935, 32.57679709999995"
"-23.868624399999923, 31.38082890000012","-23.909374750000026, 31.126526100000014"
"-31.348503499999833, 29.444110499999997","-31.17031189999994, 29.459187800000027"
"-23.673310800000003, 31.532391799999985","-23.47300650000011, 31.29394810000004"
"-34.23437200000003, 18.852339999999987","-34.326910000000055, 19.082312100000085"
"-31.513566399999952, 28.9035849","-31.579534000000244, 29.191080199999956"
"-25.510610999999876, 27.96951769999989","-25.726046999999994, 28.225785700000056"
"-32.93304040000007, 27.12922760000007","-32.7571190000001, 27.018015099999985"
"-28.202550800000036, 30.742923800000074","-28.01418259999999, 30.607282500000007"
"-26.096543500000024, 25.689514100000043","-25.883736899999946, 25.61018559999996"
"-27.468843099999976, 23.690713300000034","-27.421128600000035, 23.364304300000033"
"-23.463170699999974, 28.872007900000042","-23.50998599999994, 29.13084679999999"
"-31.533193899999898, 29.003938399999978","-31.64881949999998, 28.80142089999992"
