origin,destination
"40.80435129999984, -92.01985900000005","40.7082905, -91.9804395000004"
"42.772521499999854, -91.59538420000004","42.6696956999999, -91.57759760000042"
"40.613512000000036, -95.50746500000025","40.62605299999997, -95.36465599999997"
"43.39028700000017, -91.76427499999997","43.30734900000031, -91.77034500000033"
"41.0588750000001, -93.15560300000011","40.95638699999998, -93.11253300000003"
"41.40633899999985, -91.84951599999977","41.43457539999978, -91.98516850000016"
"43.169364000000094, -92.52944899999994","43.177560000000064, -92.37722449999998"
"43.163744500000064, -94.94314209999972","43.198083999999945, -94.80925799999991"
"42.86543699999995, -96.34155800000042","42.85167869999998, -96.50117790000007"
"42.63259139999986, -91.58701680000009","42.716136899999896, -91.53847630000053"
"40.849098999999924, -91.39122699999993","40.87160279999997, -91.26344870000025"
"41.049188999999906, -91.27942499999996","41.059867399999916, -91.1382965000002"
"43.22765840000012, -93.27982579999988","43.155375000000184, -93.16713890000042"
"41.18964799999996, -95.4323780000004","41.18861000000003, -95.27540699999996"
"42.10906150000002, -92.23471279999981","42.10833170000002, -92.09043129999972"
"40.81527099999984, -92.13148299999999","40.824278999999905, -92.25462400000039"
"42.14680799999984, -91.07394599999975","42.06833400000002, -91.03435599999992"
"43.41434899999997, -93.44184199999972","43.31362699999986, -93.4042049999996"
"41.776303000000134, -95.48719099999973","41.877767699999985, -95.45300859999969"
"41.281962000000014, -95.39888300000005","41.25973500000018, -95.26058899999964"
"42.85832590000004, -92.75715680000027","42.94356799999999, -92.85433799999997"
"40.821378000000024, -94.62389199999996","40.82706600000014, -94.4823939999999"
"41.41675799999989, -95.55546800000036","41.43314699999997, -95.403045"
"40.64288400000015, -95.51980200000015","40.64097300000012, -95.38273500000007"
"43.335093000000015, -94.600069","43.33299600000005, -94.46245700000009"
"41.45647569999993, -92.19540940000027","41.56069600000008, -92.20342900000007"
"41.42108499999985, -94.52858799999993","41.30762999999984, -94.52788999999994"
"41.03835, -91.12187599999996","41.04512599999975, -91.25572800000099"
"40.611071000000024, -95.30394399999997","40.627573999999996, -95.42707699999987"
"41.820747000000054, -95.2746880000002","41.82055000000009, -95.1202150000001"
"43.22780300000016, -92.23491300000079","43.22740499999997, -92.39705299999996"
"42.32761500000001, -95.96151100000009","42.44364800000015, -95.94157790000075"
"40.76913690000019, -91.78480260000029","40.784113699999935, -91.91136620000007"
"40.68183899999994, -94.16696200000021","40.66727699999986, -94.03421199999998"
"40.87435775000007, -94.26252999999977","40.99509499999986, -94.26135100000022"
"43.22256800000013, -95.75820600000017","43.21472900000018, -95.60843200000019"
"41.00003599999998, -91.00667100000007","41.10220600000007, -90.98678899999928"
"42.60435270000008, -95.93771860000038","42.50397180000016, -95.93763059999988"
"42.87498679999998, -95.05328600000003","42.982216999999956, -95.05305099999991"
"40.83555499999998, -92.22063400000013","40.795053999999986, -92.10036999999986"
"41.07302799999972, -91.08793800000103","41.030255499999924, -90.99614050000008"
"41.423577999999864, -91.13829599999991","41.43649500000009, -91.2598640000002"
"43.386371000000096, -91.69775400000012","43.29633000000002, -91.7878230000006"
"41.23364560000004, -92.08406950000003","41.22203850000014, -91.9447664999999"
"41.07903500000003, -95.1378259999998","40.97158950000001, -95.1372054999998"
"41.038240700000024, -91.35249579999987","41.05533174999993, -91.23665025000008"
"42.47101739999997, -90.95294010000002","42.3746723000002, -90.99036410000043"
"40.89101699999989, -94.68148900000004","40.79182800000008, -94.6865620000001"
"41.14809799999995, -91.17789300000013","41.13278100000005, -91.30108800000001"
"35.36890450000004, -88.7467597","35.35017500000006, -88.87263999999992"
"35.51354929999972, -83.98511200000019","35.61075560000012, -83.93288790000013"
"35.17436330000016, -89.09718000000017","35.18118309999983, -89.20892209999946"
"36.20259410000046, -83.87192020000019","36.025430000000334, -83.96310609999975"
"36.33209199999985, -82.95512100000073","36.2364091, -83.09400089999994"
"35.86618099999999, -88.65405999999967","35.774177600000066, -88.82369199999958"
"35.45095499999998, -88.73014099999948","35.57618160000003, -88.84017700000035"
"35.32332510000002, -84.53901339999933","35.49036399999937, -84.46433120000003"
"36.205375099999664, -83.40719180000015","36.04214420000003, -83.51057800000017"
"35.783558899999925, -88.70366160000003","35.96617700000021, -88.80895699999985"
"36.257641000000014, -82.11424099999945","36.3983145, -82.22922439999977"
"35.81211969999992, -84.14368500000003","35.87659620000005, -84.36265809999986"
"36.10628880000003, -87.18907370000039","36.076788300000054, -87.40615550000012"
"36.12472170000021, -83.9290289000003","35.95618470000011, -84.00550689999997"
"35.104064199999875, -89.7914181000005","35.24729500000025, -89.86494089999997"
"36.28472800000022, -83.55818999999983","36.31319609999991, -83.33662840000032"
"35.214339500000136, -89.31890780000037","35.17045300000002, -89.15865399999988"
"35.870970099999866, -83.56252279999995","36.04465119999991, -83.59919789999982"
"36.3734685, -82.31902910000001","36.2795513, -82.45591900000002"
"36.0220875000001, -84.16247359999991","36.0390843000001, -84.38526904999995"
"35.984770200000064, -83.95134669999992","35.82352369999975, -83.81469130000012"
"35.92464610000007, -88.645808975","35.92989730000005, -88.8387534999999"
"36.54445260000004, -87.42328509999989","36.61170809999987, -87.22179169999998"
"35.88527269999985, -84.0106415999999","35.97886999999994, -83.82722949999997"
"35.034493400000066, -89.87756030000006","35.00361219999991, -90.04126280000031"
"35.133071999999984, -89.50885700000022","35.13138060000011, -89.33823260000042"
"36.503676999999875, -87.4111288000001","36.46704440000001, -87.18923579999995"
"35.184481400000095, -87.02949750000036","35.28994999999998, -87.20974800000008"
"36.0060783000001, -83.98853439999986","35.86370709999998, -83.78725310000004"
"36.240343000000024, -83.81890000000016","36.07265380000015, -83.90774220000011"
"35.273023999999964, -89.43014699999983","35.41697730000006, -89.40704460000019"
"35.847997900000095, -88.75199610000008","36.019606000000095, -88.70373300000001"
"36.033037, -88.81922600000038","35.880358300000005, -88.68964679999974"
"36.39436900000025, -88.89701999999947","36.22136720000018, -88.8054854"
"35.2872454000001, -88.23631500000029","35.12863220000006, -88.19345339999991"
"36.168615899999864, -83.6238651000003","36.30112260000003, -83.46177360000009"
"36.24285500000005, -82.83476200000007","36.04393359999994, -82.8154987999998"
"35.93851580000001, -84.11844719999954","35.97889330000025, -83.87875190000028"
"36.40094099999994, -83.16089400000008","36.444764000000006, -82.94079399999991"
"36.37820770000012, -82.26872950000005","36.36820990000009, -82.10491590000028"
"35.73466730000001, -88.83586449999993","35.916220600000024, -88.67780370000008"
"35.418749299999845, -89.8789856000001","35.420199999999994, -89.71504999999996"
"36.322933, -88.66884399999995","36.19092367500009, -88.76414202500011"
"35.99027109999999, -82.83889619999984","36.179722000000204, -82.9545780000001"
"35.44910959999995, -89.6660159000002","35.51268600000044, -89.81445500000015"
"36.34922890000009, -82.29816600000024","36.21391830000003, -82.4197051999999"
"36.23185800000015, -83.1771570000004","36.36341629999996, -83.29267499999996"
"35.211974000000055, -89.26721799999977","35.22419299999993, -89.49203599999998"
"35.8143578000003, -83.79218190000036","35.98268550000029, -83.94035280000159"
"35.9819912, -82.85173599999983","36.18085130000026, -82.81870240000016"
"36.35155100000027, -89.26920899999952","36.21182230000002, -89.26642540000024"
"36.015357, -88.22059999999983","36.09266099999978, -88.03299699999992"
"35.858854999999906, -83.67789090000004","35.971829499999934, -83.91611630000038"
"36.24956500000009, -82.99701400000001","36.22051509999984, -82.81426249999978"
"35.3630275999999, -87.70360300000026","35.22082700000024, -87.82064700000014"
"35.964335899999924, -89.13539819999986","35.85236400000005, -89.26345500000001"
"36.013635899999976, -88.80750950000018","35.84647850000002, -88.70203020000011"
"36.146880400000164, -82.87266200000006","35.97513199999978, -82.84115640000013"
"36.04610200000007, -89.3457129999999","35.913093900000035, -89.44662890000009"
"36.04946940000002, -84.03578319999946","35.92666119999993, -83.82021329999975"
"35.12383539999997, -89.79142090000023","35.246859500000106, -89.96333139999969"
"35.75584780000006, -88.76462919999956","35.929811500000405, -88.74777080000042"
"36.037718500000004, -82.83318059999998","36.17703500000006, -82.75569489999963"
"36.2567094, -82.39594489999989","36.14629759999997, -82.50450329999991"
"36.34098150000002, -82.32471250000063","36.296400499999834, -82.55236600000008"
"35.996884800000416, -82.94988459999975","36.12258820000002, -82.84863020000009"
"36.01370610000032, -84.3146792999999","36.11961300000005, -84.08328399999985"
"35.51174139999991, -86.08132390000031","35.286596700000004, -86.06979659999983"
