origin,destination
"47.14525009999996, 26.976963899999937","47.15827430000001, 27.4973591"
"47.95941170000022, 26.130606400000044","47.94232649999981, 26.52688230000004"
"47.07258600000017, 26.661230800000027","47.39109589999994, 26.319217799999986"
"45.012050500000065, 24.60292450000002","44.75690640000017, 25.144432999999953"
"43.750433700000016, 24.24376870000002","43.86395070000001, 23.749998700000017"
"44.5564157, 23.510187099999996","44.88492490000002, 23.40911580000001"
"44.01778209999998, 23.109473800000004","44.17317920000001, 23.54819920000009"
"44.75831849999987, 22.397302299999925","45.08414969999995, 22.630966899999976"
"46.72818290000002, 21.596655499999976","47.049311900000106, 21.8668743"
"46.296923499999906, 21.64865080000003","46.337394300000035, 22.031222099999987"
"47.026516799999875, 23.886245700000075","47.35758900000005, 23.867417699999958"
"43.87473509999996, 28.280351100000058","44.10164930000003, 28.618407200000018"
"47.25900210000008, 26.54532370000002","47.381409800000085, 26.117819799999893"
"46.79514200000008, 21.663044699999954","46.46488169999998, 21.525690700000048"
"44.722166400000134, 23.471416899999927","44.940584100000095, 23.100125900000027"
"44.924378900000036, 24.89149819999999","45.290824600000334, 25.06961370000004"
"46.31503909999992, 21.48181430000004","46.16122250000006, 21.043518900000016"
"44.43265940000008, 27.892178899999973","44.2684434000001, 27.61226699999992"
"46.332286700000004, 22.07576410000001","46.29938129999997, 21.6654031999999"
"45.70330449999974, 21.089303100000024","45.800225000000005, 21.394947800000054"
"47.77328139999998, 24.130683800000032","47.962684599999875, 23.81922840000018"
"44.63234030000004, 26.91070749999992","44.59552720000012, 27.460385400000018"
"45.70253200000001, 21.20954830000002","45.89619930000001, 21.42726240000002"
"45.83942600000007, 21.425163800000007","45.76112550000018, 21.085475400000025"
"47.42739950000013, 22.168288500000074","47.11434120000004, 21.844383399999987"
"44.62668770000006, 23.462142700000044","44.87993329999991, 23.129739800000003"
"44.39587770000005, 23.716604999999976","44.12982440000006, 23.896044199999956"
"47.29142560000015, 27.112829200000192","47.154181700000024, 27.58459840000001"
"47.05607159999986, 26.876054899999996","47.315139099999804, 26.47551779999999"
"44.61234740000001, 22.919672100000035","44.74482159999994, 22.426574499999997"
"44.324107800000014, 27.71050199999998","44.18289050000147, 27.34732690000024"
"44.41171600000019, 26.066656499999997","44.73203239999996, 26.112094499999948"
"44.40170939999989, 23.78782819999994","44.68847839999987, 23.612265799999957"
"45.77696079999989, 27.464959300000043","45.505329899999765, 27.718395900000022"
"47.11857739999999, 26.64042900000001","47.35653929999998, 26.34234719999986"
"47.837022700000055, 22.98612490000002","47.638978900000254, 22.526897199999908"
"44.62293169999997, 23.526469399999907","44.88646480000013, 23.24493769999999"
"44.69503009999992, 27.741084699999977","44.56977369999995, 27.214736099999932"
"43.9129426, 28.556450799999897","44.22942400000015, 28.628264500000032"
"44.94919470000023, 24.92308650000002","45.30920259999994, 25.08303999999994"
"46.930072200000026, 21.788544799999954","47.249948600000025, 22.00871180000002"
"47.24741140000014, 27.45011059999996","47.20121279999989, 26.923863900000107"
"46.933022900000104, 21.79964119999998","47.309860600000256, 22.035680500000158"
"44.427546399999805, 27.82969059999998","44.233389599999924, 27.549004899999982"
"44.87190090000001, 26.68830959999997","45.268025500000356, 26.87535640000008"
"47.652729399999735, 26.103304099999963","47.33482470000002, 26.440252899999965"
"46.939828600000126, 21.81855320000003","46.63063390000011, 21.481693999999994"
"47.17307360000004, 23.91617199999998","46.81875870000021, 23.763316400000107"
"47.40828979999997, 26.350403699999976","47.11254839999993, 26.63520990000004"
"44.18163699999985, 27.35937339999999","44.33750680000004, 27.747197399999976"
"44.41689629999991, 28.459398999999934","44.011941300000224, 28.650760599999906"
"44.11726800000001, 24.274554700000014","44.27638039999976, 23.790861599999936"
"47.30486389999994, 26.498162400000094","46.977608899999936, 26.854760800000033"
"43.992749400000065, 28.500201700000027","44.32441529999992, 28.519184799999863"
"47.10439009999998, 26.89323279999998","46.66863129999987, 26.910381799999996"
"46.467730999999944, 26.873602399999942","46.889722000000084, 26.9657331999999"
"43.99781119999995, 24.669390799999984","44.24226105000001, 24.446304749999967"
"45.21332859999976, 21.575501599999953","45.45466660000005, 21.71606140000002"
"45.257159599999994, 21.58096150000003","45.497782200000316, 21.724167800000043"
"44.94856170000011, 23.082954000000008","45.19651490000023, 23.401735899999956"
"46.682453499999944, 27.418276200000054","46.47651560000009, 27.537904799999964"
"47.23820650000008, 26.606465000000004","47.47920929999995, 26.325825200000036"
"47.664773599999926, 22.376976399999926","47.7746579, 22.88537889999993"
"44.661110300000125, 23.384584200000027","44.903620900000234, 23.122487200000002"
"47.68461020000006, 22.585435099999962","47.910894300000024, 23.06404009999996"
"44.18086900000006, 28.401919300000003","43.906852000000036, 28.620403600000007"
"44.49434600000011, 25.536338700000005","44.53916570000026, 26.117297500000017"
"44.26655579999998, 28.545809800000004","43.937725300000174, 28.52239280000008"
"45.80047959999997, 27.450609300000004","45.527551400000014, 27.70719569999995"
"44.64293009999999, 25.50513759999994","44.834283200000186, 24.921547599999997"
"47.84504850000004, 22.799153500000013","47.71211150000004, 23.13364009999999"
"46.833882600000095, 23.744958000000032","47.17628064999983, 23.954046850000182"
"44.71225849999999, 25.1716145","45.00313999999988, 24.587583300000063"
"44.96971579999992, 24.613178400000006","44.68878350000023, 25.1207837"
"45.72086810000019, 21.18516910000009","45.80053400000047, 21.661123299999968"
"47.00716760000022, 21.893010699999962","46.692378700000205, 21.58628399999995"
"47.7227223, 22.667319299999985","47.75849329999999, 23.0556813"
"47.70442360000037, 22.64238109999993","47.94726869999995, 23.149622999999995"
