origin,destination
"49.84231500000011, -99.68374650000001","49.72625400000023, -99.38628319999992"
"49.8940722, -96.98343769999987","49.86378920000007, -97.19321989999999"
"49.62880040000019, -99.32923909999994","49.81211999999989, -99.63813380000003"
"49.93795650000025, -97.11262729999994","49.82563289999998, -97.23603130000026"
"49.94980749999996, -97.17073800000006","49.81380229999968, -97.12466489999993"
"49.8850665000002, -97.00999189999968","49.88449449999951, -97.2213481999998"
"49.87415740000006, -97.03887509999953","49.861252800000486, -97.25051370000021"
"49.77991730000028, -99.58715310000035","49.680481200000216, -99.35861039999996"
"49.96475900000016, -97.15602389999978","49.82059860000032, -97.17538930000013"
"49.88809210000002, -97.03590470000009","49.85391390000014, -97.28301039999991"
"49.82247889999995, -97.21867830000014","49.95544169999998, -97.1263123000001"
"49.78499730000027, -99.59868490000035","49.67056860000019, -99.35612149999996"
"49.829945500000036, -97.26517299999995","49.91876389999993, -97.09242139999981"
"49.621837800000186, -99.33150679999993","49.82400999999991, -99.57310340000006"
"49.96034899999993, -97.18529860000008","49.82468899999993, -97.13846900000019"
"49.66343990000019, -99.35533769999995","49.83359600000013, -99.65474150000051"
"49.91399610000008, -97.07921749999986","49.82846880000004, -97.26185560000002"
"49.88719350000004, -97.04302850000015","49.8517400999997, -97.2831200999999"
"49.79340850000003, -99.63361150000036","49.641321700000184, -99.34765119999996"
"49.89582439999998, -97.00591190000013","49.856256800001276, -97.22379919999975"
"49.95868040000037, -97.16227480000025","49.80820530000044, -97.20552600000005"
"49.74837120000009, -99.55086219999971","49.6223227000002, -99.35658639999993"
"49.80599369999992, -99.63965810000018","49.67820790000021, -99.35942849999996"
"49.636366100000195, -99.33983389999995","49.79263600000008, -99.66723550000054"
"49.83414000000006, -99.57960210000047","49.685377000000216, -99.35637549999996"
"49.7995631000012, -97.12581939999993","49.9402830999999, -97.16449369999972"
"49.95428920000014, -97.16329970000005","49.82151740000003, -97.18276920000048"
"49.72515220000006, -99.61110839999965","49.69519130000024, -99.35228159999996"
"49.80157740000005, -97.1484257000001","49.940537600000006, -97.17253639999998"
"49.85902560000168, -97.29007050000048","49.883572199999946, -97.04378179999999"
"49.88237319999996, -97.15507669999988","50.03037819999988, -97.02090840000028"
"49.62515360000019, -99.36760799999995","49.806132900000065, -99.55914380000011"
"49.74401660000017, -99.43158199999996","49.85710900000011, -99.69911970000014"
"49.79778709999995, -99.64710240000012","49.649571000000186, -99.35223009999997"
"49.64866500000014, -99.30842859999997","49.811891600000095, -99.60352130000027"
"49.809261500000076, -99.64565660000015","49.70020660000025, -99.35651249999995"
"49.8907578, -97.2506547000002","49.892128000000035, -97.03534280000011"
"49.82379309999999, -97.23421800000027","49.92798610000007, -97.07657530000007"
"49.79263600000008, -99.66723550000054","49.65929650000019, -99.3558053"
"49.80805410000042, -97.21189859999997","49.928509499999834, -97.12072379999987"
"49.9655208, -97.19244670000005","49.83547430000003, -97.1290632999999"
"49.95305652500005, -97.25248847499984","49.84169419999993, -97.09938140000015"
"49.62555939999988, -99.31250790000007","49.83669019999977, -99.58419110000017"
"49.636366100000195, -99.33983389999995","49.82745920000003, -99.64374590000048"
"49.881234700000036, -97.12560380000004","49.907313499999965, -97.3421806000002"
"49.67859490000021, -99.35929789999996","49.812462200000056, -99.61475920000024"
"49.791451600000094, -99.47741429999957","49.63472520000019, -99.39281019999994"
"49.72758650000022, -99.39422269999991","49.8509088000001, -99.68912590000033"
"49.64178470000019, -99.34829739999996","49.83344050000008, -99.66936810000036"
"49.850308200000036, -97.29781099999938","49.88305869999969, -97.03525779999975"
"49.793841900000096, -99.61084149999975","49.629560399999875, -99.30732980000009"
"49.847874500000046, -99.71197820000025","49.66343990000019, -99.35533769999995"
"49.92203179999996, -97.22505799999998","49.83908329999976, -97.04048299999972"
"49.73387160000022, -99.40949049999988","49.851577900000066, -99.70203070000012"
"49.907892800000006, -97.07088290000006","49.86808879999993, -97.27649030000035"
"49.82851880000003, -97.26465359999995","49.92905110000005, -97.11314189999993"
"49.86650340000006, -97.22961330000011","49.89553810000011, -96.99810579999986"
"49.900790099999696, -97.01275840000034","49.881303800000104, -97.22165280000017"
"49.87782680000003, -97.16224920000019","49.74288340000009, -97.13056609999954"
"49.81218180000003, -97.1914279000008","49.942454799999965, -97.10545980000003"
"49.76874710000008, -99.60207770000028","49.621997600000185, -99.33841569999994"
"49.847438700000154, -97.22488529999985","49.93582290000003, -97.06145350000001"
"49.79723070000028, -97.13394810000051","49.92657100000008, -97.17336600000019"
